buildings,production_method_groups,production_methods,type,required_construction,ammunition,small_arms,artillery,tanks,aeroplanes,manowars,ironclads,grain,fish,fabric,wood,groceries,clothes,furniture,paper,services,transportation,electricity,merchant_marine,clippers,steamers,silk,dye,sulfur,coal,iron,lead,hardwood,rubber,oil,engines,steel,glass,fertilizer,tools,explosives,porcelain,meat,fruit,liquor,wine,tea,coffee,sugar,tobacco,opium,automobiles,telephones,radios,luxury_clothes,luxury_furniture,gold,fine_art,air_travel,good_uranium,elgar_instruments,elgar_music,manzoni_prints
building_whaling_station,pmg_refrigeration_building_whaling_station,pm_refrigerated_rail_cars_building_whaling_station,automation,construction_cost_low,,,,,,,,,,,,,,,,,-5,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_whaling_station,pmg_refrigeration_building_whaling_station,pm_flash_freezing_building_whaling_station,automation,construction_cost_low,,,,,,,,,,,,,,,,,-7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_oil_rig,pmg_base_building_oil_rig,pm_steam_derricks,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,60,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_oil_rig,pmg_base_building_oil_rig,pm_combustion_derricks,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_oil_rig,pmg_transportation_building_oil_rig,pm_road_carts,automation,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_oil_rig,pmg_transportation_building_oil_rig,pm_rail_transport_building_oil_rig,automation,construction_cost_medium,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_oil_rig,pmg_transportation_building_oil_rig,pm_tanker_cars,automation,construction_cost_medium,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_suez_canal,pmg_canal,pm_canal,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,
building_panama_canal,pmg_canal,pm_canal,base,construction_cost_canal,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,
building_port,pmg_base_building_port,pm_anchorage,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_port,pmg_base_building_port,pm_basic_port,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,10,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_port,pmg_base_building_port,pm_industrial_port,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,20,,-5,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_port,pmg_base_building_port,pm_modern_port,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,30,,-5,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_base_building_railway,pm_early_trains,base,construction_cost_very_high,,,,,,,,,,,,,,,,,20,,,,,,,,-2,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_base_building_railway,pm_steam_trains,base,construction_cost_very_high,,,,,,,,,,,,,,,,,25,,,,,,,,-5,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_base_building_railway,pm_steam_trains_principle_transport_3,base,construction_cost_very_high,,,,,,,,,,,,,,,,,30,,,,,,,,-6,,,,,,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_base_building_railway,pm_electric_trains,base,construction_cost_very_high,,,,,,,,,,,,,,,,,35,-8,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_base_building_railway,pm_electric_trains_principle_transport_3,base,construction_cost_very_high,,,,,,,,,,,,,,,,,45,-10,,,,,,,,,,,,,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_base_building_railway,pm_diesel_trains,base,construction_cost_very_high,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,-6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_base_building_railway,pm_diesel_trains_principle_transport_3,base,construction_cost_very_high,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,-8,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_passenger_trains,pm_no_passenger_trains,refining,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_passenger_trains,pm_wooden_passenger_carriages,refining,construction_cost_very_high,,,,,,,,,,,-8,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_railway,pmg_passenger_trains,pm_steel_passenger_carriages,refining,construction_cost_very_high,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,
building_trade_center,pmg_base_building_trade_center,pm_trade_center,base,construction_cost_very_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_trade_center,pmg_base_building_trade_center,pm_trade_center_principle_external_trade_2,base,construction_cost_very_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_trade_center,pmg_trade_quantity_trade_center,pm_trade_center_trade_quantity_limited,automation,construction_cost_very_low,,,,,,,,,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_trade_center,pmg_trade_quantity_trade_center,pm_trade_center_trade_quantity_normal,automation,construction_cost_very_low,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_trade_center,pmg_trade_quantity_trade_center,pm_trade_center_trade_quantity_high,automation,construction_cost_very_low,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_trade_center,pmg_trade_quantity_trade_center,pm_trade_center_trade_quantity_very_high,automation,construction_cost_very_low,,,,,,,,,,,,,,,,,,,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manor_house,pmg_ownership_building_manor_house,pm_manor_house_privately_owned,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manor_house,pmg_ownership_building_manor_house,pm_manor_house_principle_divine_economics_2,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manor_house,pmg_additional_ownership_building_manor_house,pm_manor_house_clergy_ownership,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manor_house,pmg_additional_ownership_building_manor_house,pm_manor_house_bureaucrat_ownership,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_financial_district,pmg_ownership_building_financial_district,pm_financial_district_privately_owned,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_financial_district,pmg_ownership_building_financial_district,pm_financial_district_publicly_traded,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_financial_district,pmg_ownership_building_financial_district,pm_financial_district_principle_divine_economics_2,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_farm,pmg_base_building_subsistence_farm,default_building_subsistence_farm,base,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_farm,pmg_home_workshops_building_subsistence_farm,pm_home_workshops_no_building_subsistence_farm,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_farm,pmg_home_workshops_building_subsistence_farm,pm_home_workshops_building_subsistence_farm,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_farm,pmg_serfdom_building_subsistence_farm,pm_serfdom_no,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_farm,pmg_serfdom_building_subsistence_farm,pm_serfdom,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_farm,pmg_serfdom_building_subsistence_farm,pm_corvee_labor,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_farm,pmg_serfdom_building_subsistence_farm,pm_homesteading_building_subsistence,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_orchard,pmg_base_building_subsistence_orchard,default_building_subsistence_orchard,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_orchard,pmg_home_workshops_building_subsistence_orchard,pm_home_workshops_no_building_subsistence_orchard,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_orchard,pmg_home_workshops_building_subsistence_orchard,pm_home_workshops_building_subsistence_orchard,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_orchard,pmg_serfdom_building_subsistence_orchard,pm_serfdom_no,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_orchard,pmg_serfdom_building_subsistence_orchard,pm_corvee_labor,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_orchard,pmg_serfdom_building_subsistence_orchard,pm_serfdom_building_subsistence_orchard,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_orchard,pmg_serfdom_building_subsistence_orchard,pm_homesteading_building_subsistence,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_pasture,pmg_base_building_subsistence_pasture,default_building_subsistence_pasture,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_pasture,pmg_home_workshops_building_subsistence_pasture,pm_home_workshops_no_building_subsistence_pasture,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_pasture,pmg_home_workshops_building_subsistence_pasture,pm_home_workshops_building_subsistence_pasture,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_pasture,pmg_serfdom_building_subsistence_pasture,pm_serfdom_no,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_pasture,pmg_serfdom_building_subsistence_pasture,pm_corvee_labor,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_pasture,pmg_serfdom_building_subsistence_pasture,pm_serfdom_building_subsistence_pasture,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_pasture,pmg_serfdom_building_subsistence_pasture,pm_homesteading_building_subsistence,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_fishing_village,pmg_base_building_subsistence_fishing_village,default_building_subsistence_fishing_village,base,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_fishing_village,pmg_home_workshops_building_subsistence_fishing_village,pm_home_workshops_no_building_subsistence_fishing_village,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_fishing_village,pmg_home_workshops_building_subsistence_fishing_village,pm_home_workshops_building_subsistence_fishing_village,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_fishing_village,pmg_serfdom_building_subsistence_fishing_village,pm_serfdom_no,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_fishing_village,pmg_serfdom_building_subsistence_fishing_village,pm_corvee_labor,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_fishing_village,pmg_serfdom_building_subsistence_fishing_village,pm_serfdom_building_subsistence_fishing_village,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_fishing_village,pmg_serfdom_building_subsistence_fishing_village,pm_homesteading_building_subsistence,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_rice_farm,pmg_base_building_subsistence_rice_farm,default_building_subsistence_rice_farm,base,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_rice_farm,pmg_home_workshops_building_subsistence_rice_farm,pm_home_workshops_no_building_subsistence_rice_farm,refining,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_rice_farm,pmg_home_workshops_building_subsistence_rice_farm,pm_home_workshops_building_subsistence_rice_farm,refining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_rice_farm,pmg_serfdom_building_subsistence_rice_farm,pm_serfdom_no,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_rice_farm,pmg_serfdom_building_subsistence_rice_farm,pm_corvee_labor,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_rice_farm,pmg_serfdom_building_subsistence_rice_farm,pm_serfdom_building_subsistence_rice_farm,base,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_subsistence_rice_farm,pmg_serfdom_building_subsistence_rice_farm,pm_homesteading_building_subsistence,base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_construction_sector,pmg_base_building_construction_sector,pm_wooden_buildings,base,construction_cost_construction_sector,,,,,,,,,,-25,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_construction_sector,pmg_base_building_construction_sector,pm_iron_frame_buildings,base,construction_cost_construction_sector,,,,,,,,,,-20,-40,,,,,,,,,,,,,,,-50,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,
building_construction_sector,pmg_base_building_construction_sector,pm_steel_frame_buildings,base,construction_cost_construction_sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,-40,,-20,-10,,,,,,,,,,,,,,,,,,,,,,
building_construction_sector,pmg_base_building_construction_sector,pm_arc_welded_buildings,base,construction_cost_construction_sector,,,,,,,,,,,,,,,,,,-40,,,,,,,,,,,,,,-50,-40,,-40,-20,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_aristocrats,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_aristocrats_commercial_agriculture,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_shopkeepers,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_academics,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_bureaucrats,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_aristocrats,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_aristocrats_commercial_agriculture,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_shopkeepers,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_academics,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_bureaucrats,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_government_run,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_worker_cooperative,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_aristocrats,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_aristocrats_commercial_agriculture,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_shopkeepers,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_academics,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_privately_owned_bureaucrats,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_aristocrats,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_aristocrats_commercial_agriculture,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_shopkeepers,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_academics,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_principle_divine_economics_2_bureaucrats,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_government_run,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_company_regional_headquarter,pmg_ownership_building_company_headquarter,pm_company_headquarter_worker_cooperative,ownership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_classical_orchestra,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,10,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_early_romantic_orchestra,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,20,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_mid_romantic_orchestra,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,30,
building_elgar_opera,pmg_elgar_orchestra,pm_elgar_late_romantic_orchestra,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,40,
building_elgar_opera,pmg_elgar_ballet_school,pm_elgar_no_ballet,other,construction_cost_medium,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
building_elgar_opera,pmg_elgar_ballet_school,pm_elgar_classic_ballet,other,construction_cost_medium,,,,,,,,,,,,,-2,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,6,
building_elgar_opera,pmg_elgar_ballet_school,pm_elgar_expressionistic_ballet,other,construction_cost_medium,,,,,,,,,,,,,-2,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,8,
building_instrument_workshops,pmg_elgar_instruments,pm_elgar_artisan_instruments,other,construction_cost_medium,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
building_instrument_workshops,pmg_elgar_instruments,pm_elgar_industrial_instruments,other,construction_cost_medium,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,30,,
building_instrument_workshops,pmg_elgar_instruments,pm_elgar_electronic_instruments,other,construction_cost_medium,,,,,,,,,,,-10,,,,,,,-4,,,,,,,,,-2,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,45,,
building_instrument_workshops,pmg_elgar_instrument_cases,pm_elgar_fabric_instrument_wraps,other,construction_cost_medium,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
building_instrument_workshops,pmg_elgar_instrument_cases,pm_elgar_softshell_instrument_cases,other,construction_cost_medium,,,,,,,,,,-2,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
building_instrument_workshops,pmg_elgar_instrument_cases,pm_elgar_hardshell_instrument_cases,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,-4,,,,-1,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
building_instrument_workshops,pmg_elgar_instrument_materials,pm_elgar_no_material_specialties,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_instrument_workshops,pmg_elgar_instrument_materials,pm_elgar_hardwood_instruments,other,construction_cost_medium,,,,,,,,,,,8,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_instrument_workshops,pmg_elgar_instrument_materials,pm_elgar_metal_instruments,other,construction_cost_medium,,,,,,,,,,,8,,,,,,,,,,,,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_instrument_workshops,pmg_elgar_instrument_materials,pm_elgar_hybrid_instruments,other,construction_cost_medium,,,,,,,,,,,8,,,,,,,,,,,,,,,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_statue,pmg_gaudi_statue,pm_gaudi_statue,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_fountain,pmg_gaudi_fountain,pm_gaudi_fountain,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_arch,pmg_gaudi_arch,pm_gaudi_arch,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_park,pmg_gaudi_park,pm_gaudi_park,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_gaudi_luna,pmg_gaudi_luna,pm_gaudi_luna,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
